Economy,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),Electricity production from coal sources (% of total),"Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Cooling Degree Days,Heating Degree Days,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Standardised Precipitation-Evapotranspiration Index,"Agriculture, forestry, and fishing, value added (% of GDP)",Food production index (2014-2016 = 100),"Adjusted savings, natural resources depletion (% of GNI)","Adjusted savings, net forest depletion (% of GNI)","Annual freshwater withdrawals, total (% of internal resources)",Forest area (% of land area),Terrestrial and marine protected areas (% of total territorial area),Tree Cover Loss
Czechia,2013,-0.681087520160579,0.00986892892762031,-1.1007335011693224,-1.0834318914757761,0.9378426551557106,-0.9188508226989061,-0.7368563786846501,-1.1367708872056514,-1.3348107742472373,-0.6367666777207577,0.1753573327433315,-0.5832020057602441,-0.8417046470525534,1.2847923819248934,-0.08957957196862457,-0.8495540176590493,0.3398613886469865,-0.714515887186317,-0.17872498430271713,0.13340212156503328,0.45196215466117506,0.2044211560490247
Czechia,2014,-0.6152442373329191,0.003946879784259631,-1.0610133496564307,-1.0876895946447884,0.8572537996247125,-0.7981279573637178,-0.6832850542784303,-1.1189194684088024,-1.3242445408783308,-0.5426793125817342,0.38900788231523264,-0.033744569117222595,-0.8415145228578468,1.3806310601215155,-0.06675806288976473,0.30951589549030767,0.42224748395317163,-0.8061895974222021,-0.1785750794378681,0.13506566606142265,0.44490921984324194,-0.11619753503188658
Czechia,2015,-0.550127493952053,0.006964605608958394,-1.0878353515834613,-1.1181077918987212,0.7984144043499501,-0.677618450863749,-0.6824380710250574,-1.1451310814137945,-1.2455372371371316,-0.5426793125817342,-0.3207347060345903,-0.18475046164170245,-0.8118503898337445,-1.5368263914327196,-0.13577282464644536,-0.2973772452511798,0.5223007546311461,-1.1345084721031582,-0.15518535506904185,0.1369913940075911,0.4378373195715233,0.17882532877391352
Czechia,2016,-0.44910455857129905,-0.04051417937777832,-1.1055303397022629,-1.141064895772612,0.7735904370997582,-0.5918872729304269,-0.6587605288170829,0.7198893645686212,-1.2493374767417702,-0.5426793125817342,0.32438398373307964,-0.3502825718161027,-0.8319227237736767,1.3913559732819691,-0.19606609387431614,0.31090980122519657,0.46756061681600297,-1.52741113869618,-0.17100897302109613,0.13809407844098676,0.4660116598168688,-0.3975803629371903
Czechia,2017,-0.44284111540082,-0.11712432820402204,-1.1140095621500488,-1.086356814877317,0.6255069993535474,-0.5697287831720407,-0.7279314952597812,0.7198893645686212,-1.276105820406361,-0.573491341122003,0.15165590273950633,-0.397126984354806,-0.8288763826526461,0.49596681765835693,-0.22006140507754507,-0.5881710670442142,0.2508987647190878,-1.929380519840753,-0.16860698744623276,0.13945907240742936,0.4730084923375177,-0.48695404560632766
Czechia,2018,-0.4932702586686362,-0.3923526719871922,-1.0735668599547545,-1.0689468826918627,0.6324161331180149,-0.49559062703690676,-0.7245526592310513,0.7198893645686212,-1.3206804461677932,-0.5528908181426972,-0.21966079667511929,-0.08260347970659063,-0.8031768732975009,-1.8037342606915538,-0.300474083911499,-0.8643906253535828,-0.03809921922769887,-2.180446787968634,-0.14834616215708257,0.14082963891030506,0.4730084923375177,-0.726704176934856
Czechia,2019,-0.07030312286106179,-0.7686521400216355,-0.9498866199276672,-0.9906751996657835,0.4950270730386847,-0.38100412070680434,-0.6910560656383326,0.7198893645686212,-1.231131160893472,-0.4340485119733145,-0.12639237894879798,-0.09108312803853617,-0.7472900144877329,-1.1077945108950895,-0.34813558979540976,-0.8616935507118592,-0.256445017471646,-2.2406516972645836,-0.10426656608781311,0.14231072355504498,0.4730084923375177,-1.135009699438191
Czechia,2020,-0.051859221356276776,-0.9469898389081179,-0.7337280665376724,-0.884068661490911,0.5736908639736044,-0.3747557148795812,-0.5852485192562351,0.7198893645686212,-1.1132743848217097,-0.33162753459566874,0.3901222423947444,-0.16417664238555582,-0.6476867486099527,-0.10125948822068034,-0.31548716526897824,-0.3193049331161238,-0.3492666769595301,-2.2476186670661082,-0.025713898202886568,0.14386145401727152,0.4730084923375177,-1.3513349735172973
Denmark,2012,0.5129736988663093,-0.5009388330255787,-0.33905649456201503,-0.7533877474582048,1.5905847025087492,0.9903415694421644,-0.22218063310491482,-1.0678445819639197,0.5604703900446901,0.3976939629895963,1.3834266235983645,-0.42307846809900923,-0.5940370759255753,0.9806104335883318,-0.533337713491088,-0.06769887553941188,-1.7650719446801968,0.05106615966557759,-0.15173522907639692,-1.1239966291966077,0.12967506446145557,0.47548960705864773
Denmark,2013,0.5954270086502284,-0.4780949272481955,-0.4035668615159704,-0.9061606185873049,1.3319209921089588,1.0026501876739529,-0.22424556343875923,-1.069476911914549,0.4793433503606965,0.40377592635644605,1.2016494768836647,-0.39859753194088227,-0.9288483429057769,-0.19936081488951538,-0.8246581769150526,-0.2658324027368063,-1.602886793902309,-0.13691178913091123,-0.42169159993827837,-1.1100032783964384,0.12967506446145557,0.8409435814958242
