Economy,Year,GDP (annual % growth),Individuals using the Internet (% of population),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Government Effectiveness: Estimate,Regulatory Quality: Estimate,Economic and Social Rights Performance Score,Voice and Accountability: Estimate,"Patent applications, residents",Research and development expenditure (% of GDP),Scientific and technical journal articles,Control of Corruption: Estimate,Net migration,Political Stability and Absence of Violence/Terrorism: Estimate,Rule of Law: Estimate
Bulgaria,2016,45.922725280230445,38.73456790123456,30.1130685219393,63.21758832143968,75.78840284842316,35.43822276323798,58.34007341504386,26.923076923076906,59.59275059756134,44.82625632155448,20.30769230769231,43.64502597111347,25.60890355415117,16.918298710260135,57.383398340932814,29.43302180685358
Bulgaria,2017,45.21961300018786,44.29012345679012,38.67683367032086,64.71298129428956,80.16276703967452,35.71819841752891,56.98687239469919,25.961538461538453,60.430849293516076,43.49284526084382,19.43736263736264,45.90934740993009,27.415340734319507,17.15483049373643,64.3355490853156,29.91277258566978
Bulgaria,2018,44.727659840941826,46.45061728395061,38.67683367032086,62.93616320994181,76.39877924720246,36.13816189896531,55.36925278417222,25.0,58.467217330791804,42.309096866058056,19.838827838827843,47.83813420315981,27.64184446743659,17.311630098792165,67.7141130582871,30.510903426791277
Bulgaria,2019,47.83217483875008,51.23456790123458,44.0291547736189,62.68100222580168,85.24923702950157,38.0219111381619,53.036147576681394,24.03846153846152,58.149526489364916,42.64563479828206,22.142124542124545,51.43864280633922,27.8375884343279,17.432034804463317,70.92512223259902,32.6417445482866
Bulgaria,2020,30.28668044335901,54.78395061728394,46.17028874735699,61.7393168999686,83.41810783316382,26.22337188070603,50.86480433024327,24.519230769230745,55.26610390003328,45.220683262084364,22.640293040293045,52.29858082893428,23.891949330276,19.698686698120085,66.53848266769214,29.82866043613707
Bosnia and Herzegovina,2012,36.28304840628718,16.049382716049386,32.71279670531533,35.355671139879746,82.52925507674712,18.89835666463786,34.60461643750389,80.28846153846152,44.382923360866535,0.0,5.515018315018315,20.944440217104912,24.252677497832835,12.928464037070905,40.72680327418557,27.663551401869157
Bosnia and Herzegovina,2013,44.22769115160624,21.296296296296298,32.71279670531533,35.276047614535685,82.42667222594052,19.549604382227635,34.1939899209855,79.80769230769229,43.892771776950774,10.121747922221601,7.1560439560439555,19.228833942532503,26.061911020385335,14.988457417266469,44.385540844915674,29.464174454828658
Bosnia and Herzegovina,2014,41.23188678063748,23.456790123456777,32.71279670531533,35.12228610943498,82.26518736454283,17.760194765672555,35.22677782616811,79.80769230769229,45.26943208980061,27.233968563473898,5.28058608058608,19.273486559269372,24.512737339559855,15.080952354238077,54.979948360160414,29.68847352024922
Bosnia and Herzegovina,2015,49.14947711190432,27.62345679012345,32.71279670531533,35.316773634805614,80.89460474076468,13.721850273889231,30.768991476388976,79.32692307692304,44.449487156213124,29.338257126339574,4.07032967032967,21.828713962452397,21.21864601101759,15.202619310754937,44.40476844476185,25.56386292834891
Bosnia and Herzegovina,2016,46.463022105329074,39.506172839506156,32.71279670531533,35.43130517752388,79.9965154520188,18.977480219111385,32.19996267031668,79.32692307692304,43.45103022601434,31.085280388444158,3.9941391941391946,21.84772195497156,19.291966108330303,15.32709126915115,44.445970444432234,27.794392523364486
Bosnia and Herzegovina,2017,46.46753084100445,46.604938271604944,32.71279670531533,35.60202200534923,77.09837314322064,16.94157029823494,34.72593790829341,78.84615384615381,41.19391243835285,34.86702486071616,3.5369963369963373,25.510194617872997,17.407231341405442,15.43389171570745,45.85233203318134,27.5202492211838
Bosnia and Herzegovina,2018,47.92886217045526,54.62962962962961,32.71279670531533,35.83108509078578,77.8857137357613,12.318928788800978,32.12530330367697,78.36538461538458,39.5630994523615,34.509084400216025,3.367032967032967,25.750451364794003,15.953133301641454,15.539289661324073,44.49541284403669,26.778816199376948
Bosnia and Herzegovina,2019,45.57379923601979,54.320987654320994,32.71279670531533,35.97587024856169,78.02197880387668,11.238587948874017,32.520375785478755,78.36538461538458,40.04417415509364,28.172759290001718,3.3084249084249087,27.02441369469919,14.80383658175107,15.630872972684891,43.83892764928858,26.772585669781932
Bosnia and Herzegovina,2020,30.78915398584758,59.413580246913575,44.94685702394196,35.41667705595755,84.29114635694252,0.0,30.849872456915325,78.36538461538458,37.63274938731052,29.237577478807797,3.698168498168499,29.865437747936625,14.921282961885854,15.701068144715656,43.21540405427677,23.9595015576324
Belarus,2012,42.61957542739057,18.827160493827158,46.0130564469097,68.60555768882327,76.19532044760939,3.149726110772985,0.0,81.73076923076923,0.0,65.31394055500206,16.671062271062276,30.421220678849878,20.083331003048013,18.34779779302452,57.39163874086689,5.0529595015576305
Belarus,2013,40.84313357129438,30.092592592592588,46.0130564469097,68.52892627925416,84.13021363173964,3.4570906877662892,0.4572886206682014,84.61538461538458,0.6868173428943152,64.06313042027313,16.843956043956048,31.30327462007837,21.57098515142194,18.323043651439246,55.672141954622866,6.323987538940809
Belarus,2014,42.47729976830108,37.49999999999999,46.0130564469097,68.46875150644718,88.60630722278741,17.811929397443706,2.320661979717542,87.01923076923075,3.757828810020875,55.54994717329035,12.553846153846152,30.658522069037062,26.333156231649003,18.633627484530415,60.446080316431356,8.411214953271024
Belarus,2015,28.74895109274219,42.43827160493827,47.72719682041348,68.40009907227787,90.94608341810782,17.84844796104687,0.23953213463572354,87.98076923076923,3.0861396024326027,53.66530376185733,12.392673992673993,29.620850423528935,24.07930427001482,18.85164625560299,58.55353513157172,6.417445482866043
Belarus,2016,32.01327572171081,56.17283950617283,66.41214902128031,68.31199788557151,90.8443540183113,17.09677419354839,2.5913021837864747,88.46153846153842,6.895404072494024,51.844347084086664,12.410256410256412,29.915963491220097,26.64355023629093,18.163298794410192,59.234741526122065,9.903426791277258
Belarus,2017,44.6843258813952,61.26543209876544,66.41214902128031,67.17133686070537,88.40284842319434,21.850273889227026,9.789709450631495,88.46153846153842,6.387098726211001,51.357812037232705,14.857142857142856,30.94185000069345,26.159783003830988,17.81723168754523,53.93616436851068,6.3395638629283475
Belarus,2018,46.22982027678627,68.5185185185185,66.41214902128031,65.12955030162189,90.43743641912516,23.67011564211808,11.164686119579418,88.46153846153842,6.169253577804,51.79898621097087,15.452014652014656,32.85060150921811,28.556248427057408,18.187351685525627,65.22001867823985,5.987538940809966
Belarus,2019,41.964806813200575,74.22839506172838,80.42560625640684,66.69475930922022,92.26856561546282,27.425441265976875,15.585142786038698,88.46153846153842,4.834952043811079,47.488975376225085,14.65787545787546,35.83181033083194,33.09750845893571,15.202198560473034,64.98379388012964,7.034267912772581
Belarus,2020,36.65652201139708,77.77777777777774,80.42560625640684,65.81657332927736,90.94608341810782,7.486305538648818,11.640639581907546,88.46153846153842,3.45526610390003,48.124742218176365,13.535531135531137,36.01720539919242,29.15186935488381,15.202198560473034,31.1267373509861,0.0
Switzerland,2012,41.29551005072327,77.9320987654321,52.16489865967172,66.80580005020107,82.90946083418105,90.03347534996956,87.88651776270765,98.55769230769229,97.04093673413814,64.00060835883976,81.97802197802199,74.93631592591142,92.70154637733843,22.340507593140085,94.46519804427841,90.24922118380063
Switzerland,2013,42.83048406287181,79.62962962962962,57.303209131805374,68.05135135584402,85.04577822990841,88.0127814972611,86.91283518944815,98.55769230769229,96.67483585973193,64.30949819063035,83.97139648672496,75.38025689823654,92.32404015547662,23.461316219081866,93.99274844805801,89.75700934579439
Switzerland,2014,44.22769115160624,75.46296296296293,57.303209131805374,69.84529099157052,81.99389623601216,96.77419354838707,92.52784172214272,98.55769230769229,94.59925569574293,64.00060835883976,85.95932461698885,75.76486914169102,92.9588098766813,23.061533326227327,94.03669724770643,95.80996884735202
Switzerland,2015,42.461018222806686,81.48148148148147,59.87236436787221,70.55625094542546,78.94201424211593,92.61107729762628,90.3253904062714,99.03846153846149,94.57807630631447,63.979683210707336,87.94725274725275,75.79174944084163,91.47954475545984,22.62353228276663,91.94363566445091,93.28660436137072
Switzerland,2016,43.52332644498716,83.9506172839506,59.87236436787221,71.28416622200501,75.68667344862664,92.74193548387096,95.64175947240714,99.03846153846149,93.78233638921665,63.87441624537897,87.92823118513954,75.92079568224584,87.23749335868683,22.56273386703169,90.93830687249354,93.19003115264798
Switzerland,2017,41.75515060429582,84.87654320987653,61.15694198590562,70.82570759382358,72.73652085452693,94.14181375532561,94.8702793504635,99.03846153846149,94.53571752745756,62.95274176203628,87.90915750915751,76.34113872971274,87.29901289113837,20.784993800945845,89.63083008295337,92.64485981308411
Switzerland,2018,45.50641868620452,88.11728395061726,61.15694198590562,71.95107558250675,69.98982706002039,93.51186853317103,92.2447582903005,99.03846153846149,95.60981513418656,62.52761877467327,89.66446886446886,76.15004818726972,87.98411677525795,20.47609296898229,91.75135966598913,92.61059190031153
Switzerland,2019,41.20207902811698,90.12345679012344,84.27933911050708,73.23768536572797,68.0569684638861,91.04990870359099,87.91451502519755,99.03846153846149,92.66588000363075,63.19664279347003,91.41978021978022,76.36156973159318,87.2906238639859,20.70498112233735,91.51788166785694,91.83489096573209
Switzerland,2020,32.976892729663724,91.97530864197529,84.27933911050708,72.69245538007351,67.95523906408957,92.74802191113815,85.82716356622907,99.03846153846149,93.89731021754258,63.30901684782664,91.41978021978022,76.73011278042831,90.10094796006823,21.476777389440848,87.81519529747843,89.1619937694704
Cyprus,2012,29.70630596781264,40.12345679012346,5.186096759524499,65.36625990514995,91.25127161749752,74.84175289105295,71.50500839917875,96.15384615384613,78.33953586880881,5.271506921408218,10.564102564102564,26.46655151687247,67.6714856967087,18.441344605700884,72.95226061638192,67.8753894080997
Cyprus,2013,21.84081658212787,47.53086419753085,5.186096759524499,66.06242550878434,96.64292980671406,74.12051125989043,64.86032476824488,96.15384615384613,77.09297751959093,0.0,11.947252747252747,29.260233890055986,67.53726126226894,18.418694215525125,70.98005823215954,65.89408099688474
Cyprus,2014,33.89266704239464,53.395061728395056,9.773837264569035,70.48094936508966,95.4221770091557,67.28241022519781,70.55932308840914,96.15384615384613,78.27599770052343,5.271506921408218,12.744322344322345,28.47242543473564,62.844998741645924,18.396604825725234,70.66692303466462,67.28660436137072
Cyprus,2015,46.905379172146034,57.098765432098766,9.773837264569035,73.04336406901149,96.13428280773141,63.70359099208764,69.11590866670815,95.6730769230769,78.62999606668481,8.743759764039638,11.66886446886447,28.84613292853915,60.06263806940521,18.374024560596453,70.40597703675218,65.2803738317757
Cyprus,2016,54.80743941386436,63.58024691358025,23.537058779702644,71.03681798461056,94.71007121057988,60.92513694461351,68.8888197598457,95.6730769230769,79.08081449880487,2.968758741807637,12.969963369963372,30.81685522394872,54.98168395738374,18.351163795279742,71.81783222545734,55.40186915887851
Cyprus,2017,52.746446239589204,70.98765432098764,23.537058779702644,71.37858409756959,92.67548321464905,59.68046256847231,68.20755303925839,95.19230769230765,79.3773259508033,11.337219619020292,13.64102564102564,32.7889321511111,53.78205307457845,18.328793905291917,70.09284183925726,60.42679127725857
Cyprus,2018,54.05122424697852,76.69753086419752,23.537058779702644,70.4515268933028,82.90946083418105,59.625684723067565,63.357805014620794,95.19230769230765,78.14892136395268,5.271506921408218,15.733333333333333,33.64160786732974,49.897933502978105,18.30628376521012,68.81557984947536,56.271028037383175
Cyprus,2019,53.059051913081596,79.32098765432096,23.537058779702644,69.60841515938833,80.87487283825023,61.82288496652465,67.62272133391401,95.19230769230765,79.08384012586609,5.271506921408218,18.531868131868134,34.257316903909086,49.65465171555605,18.28328274979944,70.46640663626874,56.44548286604362
Cyprus,2020,30.274406662909385,86.57407407407405,28.125056200270794,66.65153985913781,81.58697863682605,58.280584297017654,67.42051888259815,95.19230769230765,74.71786027654231,0.0,22.253479853479856,35.47476734450676,42.68896283660971,18.260141484294795,63.440092292479264,50.85358255451713
Czechia,2012,36.41104640240466,59.72222222222222,34.18081200720391,53.890332307702536,99.08443540183123,60.785149117468045,69.28078143470415,93.75,76.77831230522526,58.48705073071167,49.60000000000001,68.53499927030744,41.57881491009759,17.95818303198263,84.46135252430918,65.66355140186916
Czechia,2013,38.23683386561463,60.80246913580246,27.757923917036845,55.309260099637456,95.32044760935918,60.60559951308582,70.07714801219436,93.75,77.20492572085564,59.79196111853426,52.80879120879121,68.69407336494963,41.268420905455656,17.963793035741332,85.30462011756303,65.70404984423676
Czechia,2014,43.965433026488824,60.95679012345679,27.757923917036845,54.899506467125775,97.04984740590041,64.11442483262324,67.67560505195048,93.75,78.4787147136244,58.98601472522121,55.12673992673993,70.00834512635193,44.923240401554764,18.025222576899125,82.70065373839476,69.28660436137072
Czechia,2015,50.76260254242595,63.2716049382716,29.042501535070254,56.20888957596732,92.77721261444547,63.94704808277541,70.24202078019039,93.75,78.96584067047895,58.64046072139662,53.91355311355312,71.37312498949105,45.9886468499203,17.93644426741766,82.15953414272373,68.29595015576325
Czechia,2016,44.80631222994552,64.50617283950618,29.042501535070254,56.926831133297085,92.67548321464893,63.41448569689592,66.81391152865054,93.75,78.4393815618287,57.55448565508149,46.67838827838828,71.30983846746786,48.44942814798243,17.966457787526718,81.97000494423996,64.59501557632399
Czechia,2017,51.300644999686895,67.90123456790124,34.18081200720391,57.64161434619777,93.38758901322488,64.09920876445526,74.55671001057675,93.26923076923072,74.04617106895404,57.58047957819092,49.56776556776557,71.28222794649999,48.790581918850144,17.986233050776143,82.71988133824095,67.7196261682243
Czechia,2018,45.431022606299706,70.98765432098764,34.18081200720391,58.46577601353766,94.91353001017305,61.682897139379186,75.94724071424127,93.26923076923072,72.30038425463677,55.952864915879346,53.3919413919414,70.83376551717167,47.15751796649982,17.99338580556849,83.70048893039609,65.57632398753894
Czechia,2019,47.27334210031937,71.2962962962963,35.465389625237336,58.31882988325761,92.26856561546282,60.721241631162506,74.95178249237853,93.26923076923072,72.65740824785937,57.19700447886491,54.218315018315025,71.42588705280299,47.82304745393026,17.97262879166129,81.38218974894248,65.49221183800623
