Economy,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),Electricity production from coal sources (% of total),"Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2017 PPP GDP),Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Cooling Degree Days,Heat Index 35,Heating Degree Days,Land Surface Temperature,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Population density (people per sq. km of land area),Standardised Precipitation-Evapotranspiration Index,Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)",Food production index (2014-2016 = 100),"Adjusted savings, natural resources depletion (% of GNI)","Adjusted savings, net forest depletion (% of GNI)","Annual freshwater withdrawals, total (% of internal resources)",Forest area (% of land area),Terrestrial and marine protected areas (% of total territorial area),Tree Cover Loss
Germany,2015,0.27083571018086805,-1.8710391749705728,-0.8946522618366481,0.7851877354557999,-1.4254595617049062,-1.7818243557219788,-1.8013751931945423,-0.6246804013968101,-0.897576412131108,-0.37736260226640556,0.4844898256495602,-0.6267498722216994,-0.3950829528530668,-0.22695458166315888,-0.464353275680352,-0.08450527616545175,0.16410245050057407,-0.08022706696918912,0.06596796848103095,1.1241919646110423,-1.0003194331866458,-0.7092725525999559,-0.2946657059568101,0.8730215253017409,-0.04194738824578251,0.5845967179621602,0.41783293219562184,-0.7254038209129787,0.04884056592501684,1.8119371169269336,-0.25872991347917684
Germany,2016,0.4574272442529612,-1.8747248809654788,-0.8871069956154477,0.8435026575673056,-1.4102241100705293,-1.7647341587612848,-1.803242212370049,-0.6090430888115642,-0.8255752470002494,-0.3875050384331871,0.5136383841127549,-0.6191660465650138,-0.435291097783219,-0.2274838702206077,-0.48948028171289165,0.0948674198788197,0.16410245050057407,-0.1641792688057738,0.10379618978631383,0.7378061118057654,-1.0066616098837358,0.38387932528081803,-0.27949288477621786,0.8675023492468273,-0.23721971283821472,0.5987042147537718,0.41783293219562184,-0.5677123794454211,0.0461069683048921,1.8362545251037794,-0.5249038853416291
Germany,2017,0.4357677420876256,-1.862062335724639,-0.8216128629099655,0.772966481213422,-1.4069072455325156,-1.735478958257016,-1.7910978111984501,-0.5464143267116719,-0.6895076054657457,-0.3891831505029385,0.5476450356531485,-0.6181818259875183,-0.43415847398236984,-0.0721921641961761,-0.4266627666315427,0.16969019605460361,0.16410245050057407,-0.13568010372233735,0.1607130201578004,0.9747408328656053,-1.010204106432612,0.9994726458240464,-0.2838437519852087,0.8340792458817222,-0.27084276210578667,0.5905134989484022,0.41783293219562184,-0.6679377198812148,0.046048558099334023,1.8362545251037794,-0.5995523032791544
Germany,2018,0.4813498401349937,-1.8376135787984371,-0.7108165852407561,0.693425873367405,-1.3789067823145778,-1.70882657361571,-1.7663388534469533,-0.4354954230349688,-0.6338052725915599,-0.38694552964372514,0.5962259664251396,-0.5669012786458606,-0.3899861457492445,-0.008844885890335101,-0.37640875456646344,-0.2656036243404007,0.16410245050057407,0.018975831319891896,-0.2186161833764022,0.9154404730356189,-1.0130474731526586,-2.2825906974506243,-0.27712972339874575,0.864216514200181,-0.9989110981689648,0.5836392484474406,0.41783293219562184,-0.6439743907236772,0.04599598891433154,1.8362545251037794,-0.7666438494813271
Germany,2019,0.6798938869256279,-1.7909554548261537,-0.5200465951541244,0.6648708915370443,-1.355086716734461,-1.7038346330927447,-1.7231564976289793,-0.25993345936603607,-0.3329169680007429,-0.4063384233952856,0.6399488041199317,-0.5221658142844221,-0.30956985588893937,0.18342307443057593,-0.30730948797697943,-0.1354805002878299,0.16410245050057407,-0.011711105861703805,-0.04792638736231182,0.8345463936767491,-1.0151745811970738,-0.8692120767173721,-0.2803763095902261,0.8409589630106379,-0.6704397707088462,0.5523523519024363,0.41783293219562184,-0.6101188081892284,0.04594341972932906,1.8119371169269336,-1.031629303826659
Germany,2020,0.7524318363171427,-1.7363909117181573,-0.31791288428090786,0.06172912355162494,-1.3308819423813578,-1.6746781384769904,-1.6717309124299953,-0.06982084381693418,-0.1290404582144494,-0.3825500440992915,0.6739554556603254,-0.40484848668365414,-0.23028618982948423,0.3492966597763554,-0.21936496686309093,0.05165908844721688,0.16410245050057407,0.042383483470521725,-0.08587599886833365,0.8345463936767491,-1.0159546782571847,-1.0660072303053232,-0.26915681445232115,0.8678617374550542,-0.53594757363856,0.5649217423739594,0.41783293219562184,-0.6101188081892284,0.04594341972932906,1.8362545251037794,-1.2304254974310431
Denmark,2012,0.6447106255374269,0.136675902427839,-0.06595597823854815,-1.059754253000902,0.1218222294561743,0.010955498453849183,0.11756846252901072,-0.19359414851710247,-0.5117828481133713,1.6656723934260307,0.7662592241271083,-0.24677657770076278,0.09647577671555854,0.48515257862505606,0.3083021598202405,1.3683120124201398,0.16410245050057407,-0.3752108191485772,0.691734453290444,0.01598805341485629,-0.5082547590976781,0.9987772565887532,-1.2686912560467272,0.6397272369898556,-0.11048668098352417,-0.7120614035674104,0.3085860636210831,-0.07760955650742103,-0.9843249910092517,0.11782434727332732,0.12905404572024579
Denmark,2013,0.7296928175320969,0.10767064296144202,-0.15225305141624787,-0.9721926488116378,0.07506614405189478,0.02230142227645088,0.09017086337760506,-0.288001110260571,-0.7902536120269427,0.1688693320573936,0.7711173172043074,-0.24883936319690683,0.017192110656102582,0.39293572297248486,0.3145839113283755,1.0673083010136033,0.16410245050057407,-0.3596324679824005,0.5163256132226259,0.4126765527379103,-0.5122255096943215,-0.04222042864503726,-1.2742126611342794,0.7323980535398013,-0.296706646157765,-0.4704756438062736,0.26369929642822726,-0.3279893294393764,-0.9731744827681884,0.11782434727332732,0.4172562866203709
Denmark,2014,0.6449116928858991,0.17846177317715328,0.08268882108275663,-1.13120720628363,0.07766947369573952,0.009010271194719286,0.14222846096997818,-0.08010436463570622,-0.5137583402037031,0.1657458984971157,0.8585629925938913,-0.1293781009488271,0.24145162322427757,0.7788804852157513,0.5155999595886922,0.45626911856821833,0.16410245050057407,-0.0005950073864084897,0.2317718089153777,0.3846763651967034,-0.5170552331103101,1.445738687573402,-1.3082134736634228,0.7075489259995389,0.04340342912574606,-0.3330074313473305,0.23441275682062168,-0.3126087773705393,-0.9620239745271252,0.35289262631617213,0.06421657119987083
Denmark,2015,0.7653003602842872,0.2180781717811219,0.2109888944796904,-0.879062235047967,0.05602227838086827,-0.0033106354275864855,0.16812022243564959,0.02758106084540362,-0.11241442229892219,0.1426608508157145,0.887711551057086,-0.10830307757514085,0.4436249716758891,1.1508574781010488,0.6600802442757949,1.3644078054715987,0.16410245050057407,-0.17090315764207975,0.4783760017166041,0.13379384806431996,-0.5237840280722109,0.08242809178125345,-1.282356733638418,0.8218087056294024,0.21281186966619997,0.0316098410462898,0.2275289660504405,-0.16022745279969774,-0.950867625265506,0.35289262631617213,0.3269944172796937
Denmark,2016,0.9850888061694957,0.18751229752634074,0.13816332900866882,-1.1404320700153088,0.038644555441147616,-0.009957105026554431,0.1421410342502825,-0.0449866711179925,-0.2950267843054307,0.12995672212457796,0.8974277372114843,-0.1357994023842636,0.4373955407712176,0.9478792081470561,0.6286714867351205,0.8579844109950557,0.16410245050057407,-0.20493912263218184,0.4404719115358593,0.2401359872990795,-0.5312172743030437,0.09216354107535693,-1.2702096424458043,0.8165462354375081,-0.09884793316013366,0.21437588678474226,0.2740475055669772,-0.22828841368589922,-0.9508968303682852,0.1421417554501731,0.11272915822631129
Denmark,2017,0.7934094394862026,0.227746574720817,0.2634391863898177,-1.1309399675579555,0.03365604893689052,-0.010122661176016795,0.1712684550486117,0.07064993025392027,0.07420209448281412,0.191252161609601,0.9217182025974797,-0.13931455774023022,0.601059679993951,1.3388483198584582,0.8171240319791675,2.4092014486516535,0.16410245050057407,-0.19991406554177088,0.5732272698190202,0.25258806920711346,-0.5373462445081534,-1.863618683186524,-1.2787678203315094,0.7315509241918378,0.32531976529230455,0.08193472041813787,0.2930352255908276,-0.23590483499526507,-0.949524190537667,0.36910423176740276,0.13661487496542712
Denmark,2018,0.7385447757673337,0.22615520108338633,0.2678991413221873,-1.4023163916441659,0.019894085347663654,0.0057379280845997254,0.16804566781285593,0.07091496945028024,0.00745254807656476,-0.04749170038986519,0.9460086679834754,-0.12307393161436098,0.6055901751973485,1.2645688977447218,0.7919970259466279,0.2814133156733404,0.16410245050057407,-0.12176900746308497,0.19380702363426325,0.549597156028224,-0.5420698508574541,-2.163505290906679,-1.2804242418577751,0.799038895579596,-0.8695916779090752,-0.010789697535163371,0.2792239195463268,-0.3993137685203149,-0.94812234560427,0.1421417554501731,0.2535225484094791
Denmark,2019,0.8990243663461096,0.2966451620580716,0.4556143677565108,-1.30176591056821,0.005102385089434473,-0.008349682856464787,0.21456195263078467,0.23015051862343028,0.4334839820418924,-0.24069618760143646,0.9945895987554665,-0.04947844316068886,0.7981362213417407,1.6465284284966095,0.9553225651581354,0.6953748446993241,0.16410245050057407,-0.09916382596450535,0.40253747380492977,0.32300691964460904,-0.545482010364669,0.7633880004420345,-1.2714022659447157,0.7363513238302974,0.1287542464972728,0.13445948096385982,0.3085860636210831,-0.2776847323013214,-0.9467497057736518,0.12593014999894248,-0.1341700802586137
Denmark,2020,1.0235701187173551,0.3505375330752475,0.5862666091657216,-1.3211131099686317,0.004024891433597325,-0.028465120996382962,0.2485865448972473,0.340168289032509,0.45649048930507574,-0.27569145561733494,1.0140219710642626,0.03237303992976863,0.9969116983908047,1.7806018902915484,1.099802849845238,0.6432924527996793,0.16410245050057407,-0.014096026832215058,0.3266382507928861,0.3666179700566608,-0.5482601435427125,-0.3135960777181745,-1.2631532867439135,0.7116305492215447,0.3938590580300462,0.4523217720528111,0.32588109293325396,-0.3025311813325722,-0.9453770659430336,0.1421417554501731,0.2498640005857467
Spain,2012,0.40981951909766223,-1.1972076385693005,0.1653812731507327,1.161294014885807,-1.0820210348933568,-1.2164947144484213,-1.1883896827389402,0.2357163417469924,0.12267322649632267,-0.45348067955959476,0.4601993602635648,0.005058156878892387,-0.12551848825091735,-0.21106814128443788,-0.3889722575827332,-0.8751967234886453,0.16410245050057407,0.7671465936924574,-1.2714485681606191,1.605963588907555,-0.1259075811472578,-1.0328023943200768,-0.6205555984393775,0.4394453226622444,-1.7748276197283028,0.5962909309103795,0.41783293219562184,-0.8608013943854997,0.30277893458935773,-0.40905282989167,-0.9239258452518829
Spain,2013,0.5580271450104124,-1.1316925679990089,0.3342486078503159,1.1466619201523787,-1.053899782213567,-1.2394616334808486,-1.134240718104784,0.38872346980567996,0.3004429743517896,-0.43896469311579855,0.5427869425759495,0.12580571361669582,0.013794239253554353,0.17921990059201162,-0.3198729909932494,-0.7787911915127727,0.16410245050057407,0.7291910565181823,-1.00563437609245,1.29225061732615,-0.12247582878892875,1.2845822322942229,-0.5975092536039365,0.3851006914610713,0.5981837420406716,0.601443570108602,0.41783293219562184,-0.7591676758344733,0.3029132780621415,-0.40905282989167,-0.8402573242913115
Spain,2014,0.691738434712463,-1.125028685069715,0.3459483526386555,1.1675458064221282,-1.0697646188838472,-1.2240528280391243,-1.1301206345694583,0.39450132428633017,0.22768106071409497,-0.4543525710313097,0.5913678733479406,0.16096208053778727,0.07325698879814672,0.19684209609295472,-0.2947459849607097,-0.7433847279517196,0.16410245050057407,1.1052507005875556,-1.1955493451485755,1.3285399900098323,-0.11954992137076004,0.979827899927016,-0.580376333617263,0.4062789251601586,-0.6588010228854556,0.6062889180905937,0.41783293219562184,-0.77158929244036,0.30304762153492576,-0.49011085714782343,-0.8944303655291784
Spain,2015,0.5570774588696669,-1.1678842676024535,0.23225004949975356,1.1959618503045502,-1.0951323520048872,-1.2462124777314254,-1.1552138480877518,0.3202638453858653,0.12533175622451279,-0.45428643114602996,0.5962259664251396,0.09241398202584054,-0.025847593776172826,-0.00594936613487992,-0.35756350004205867,-0.8875733439335318,0.16410245050057407,1.018699447942093,-1.2711906139840488,1.2323592935080883,-0.1198063459325051,-2.0206028030539445,-0.583435192035767,0.3558875642494818,-0.02642905781459516,0.6150467875954776,0.41783293219562184,-0.7382520373819084,0.30556510139448456,-0.1658787481232098,-0.8484549112533354
Spain,2016,0.7417052267236726,-1.146758131816021,0.2898628919822815,1.1968707461351216,-1.0892259276465208,-1.2632846205106072,-1.1383377713205292,0.3709128358102811,0.3347911784400054,-0.4491293231433272,0.6302326179655335,0.08482487721643699,0.03531409146969286,0.13564310663793536,-0.3324364940095192,-0.8809256187445258,0.16410245050057407,0.9219593680288628,-1.19532173852219,1.2117540004725345,-0.12072319241750347,0.5163509746041559,-0.5496497143050375,0.3322962954380137,0.8438906405344627,0.6171621675944191,0.41783293219562184,-0.7309311498882961,0.30646461856008106,-0.09292652359267169,-1.0293680227635902
Spain,2017,0.7212889914245244,-1.1837940587759075,0.19464590893984274,1.2056801174503742,-1.0890397509266794,-1.2777702623594793,-1.1648964177188839,0.29797404897198077,0.20476044441136093,-0.45790267109026433,0.6010840595023389,-0.0040233197500075075,-0.08814190282288846,-0.11567944611480183,-0.4266627666315427,-0.9354972129229834,0.11221994273107173,1.0516837896937674,-1.3851608387028536,1.1313985874036805,-0.12306238406998822,-2.734246005773502,-0.553045378433882,0.3353254246216407,0.2658328319727561,0.606450676519886,0.41783293219562184,-0.7017436929668203,0.30700783347177263,-0.101032326318287,-0.9971996063232019
Spain,2018,0.7742225976562136,-1.1680095633542569,0.245843747752524,1.209663435233216,-1.1076566390206914,-1.284258715666221,-1.1513582986844935,0.34687378070041974,0.315318470692447,-0.4585740282782658,0.6350907110427325,0.012538550258465977,-0.03151071278042014,0.11263851352705316,-0.3198729909932494,-0.8135822000054089,0.16410245050057407,0.8430213626079247,-1.0436295089237495,1.0825629969554564,-0.12724137686562323,0.05078788157541681,-0.5403185397070752,0.36153509323590516,2.3452891097517816,0.6007986040921768,0.41783293219562184,-0.6834841145518444,0.3072648383762286,-0.09292652359267169,-1.0681060138273912
Spain,2019,0.9575890157897584,-1.1242772039570046,0.3715167244084731,1.2011242081435098,-1.0995967608971073,-1.2637506974851198,-1.1143633392183676,0.4650017505181176,0.6830094922840774,-0.46684202557299304,0.6982459210463209,0.07705966957594101,0.02908466056502138,0.07425730945675747,-0.3324364940095192,-0.8441098200248423,0.16410245050057407,0.9667573264621897,-1.3094133534417338,1.0686936474300024,-0.13410712195587848,-1.2358560510256658,-0.5430958064661138,0.4081272073738972,0.8956184086384175,0.6127717337117082,0.41783293219562184,-0.6782249616370227,0.30791319165792513,0.1421417554501731,-0.8783766001619061
Spain,2020,0.9059494100015131,-1.0145783728347464,0.6314465635833562,1.1883852494620974,-1.1076550154806677,-1.2650915264726896,-1.0282049577036765,0.694737725923055,0.7967986546963481,-0.42392521186467047,0.6836716418147236,0.2801880138853228,0.22163070670941318,0.3371580494036875,-0.1691109547980117,-0.8388239318838382,0.16410245050057407,1.0074001274678077,-1.1574479958916302,1.2478184930545597,-0.13897358830468878,0.36406073207496414,-0.536094664815098,0.3401258242601005,2.306493283673815,0.614884179030158,0.41783293219562184,-0.6729319721433193,0.30847392963128395,0.1421417554501731,-1.0100113129675408
Estonia,2012,1.29291324199965,0.5460888150399154,-2.697543221792276,0.10151965224450867,0.8777478092749939,1.0622455609616217,0.6349281278621982,-2.5379453520811226,-2.6300666151693384,-0.008460319210710445,-0.807762932885402,-0.722580207970443,-0.8322757399809222,-0.9154655910409903,0.1889488811656775,0.9188441121046641,0.16410245050057407,-0.9593750001503745,1.3697897670681702,-0.09113332152099404,0.9068250073431046,-1.9211621424070287,1.108268112739215,0.21187557509568816,-1.3441939502628704,-0.3570037683287312,0.41783293219562184,-0.11975001980405314,1.4026431052505521,0.2637287963344032,-0.3726596091891604
Estonia,2013,1.2689695633030436,0.47533372842266475,-3.2685701913182004,0.007719153605746723,0.8988233838544764,1.0380367552618226,0.5741953433715249,-3.029540053489841,-2.735295311856837,0.11071632159504287,-1.0652418659769542,-0.9190891073740257,-0.9240182678497211,-1.0378402189852596,0.15754012362500303,0.48472196529930717,0.16410245050057407,-0.7437118100076727,0.9810528229766969,-0.024913976237698747,0.9335037812027251,0.3960486368984475,1.1276427231914343,0.27268919404494607,-0.923905834418229,-0.27167058134454625,0.41783293219562184,-0.17275769770713514,1.3443497201034533,0.2637287963344032,-0.36018109972324885
Estonia,2014,1.110538999423555,0.5038397579811394,-3.05162087673129,-0.44454626200078223,0.868744926915457,1.0281029791350866,0.5947918928066471,-2.8775400743773223,-2.680505059181708,0.19136434981161812,-0.8320533982713975,-0.8305808204085551,-0.8475661612923884,-0.9605796569082455,0.20779413569008226,0.10583128313304974,0.16410245050057407,-0.7327926895764686,0.9240297761795637,-0.04076017874981256,0.9359386893712905,0.869956400750704,1.1162078932551145,0.25533587770484545,-0.29412025775256767,-0.3222082251714135,0.41783293219562184,-0.16038031132830385,1.3671881104767154,0.2637287963344032,-0.4772484358095883
Estonia,2015,1.5157193906603148,0.5629201338385911,-2.6001268089201752,-0.3057201592894008,0.8669566705756034,1.0006819828139575,0.6437441559005376,-2.4993291411714553,-2.4928414906916383,0.20378538418611847,-0.43368976594107067,-0.5847667827311952,-0.5004169663320579,-0.7953832495697901,0.38996492942599426,1.1460738281977236,0.16410245050057407,-0.5787603627312922,0.8294516360288106,-0.099992551572321,0.9353309169364111,-0.07246986038028763,1.0920793530225135,0.33455530703258296,1.5047128780624988,0.0020280396849516906,0.41783293219562184,-0.11238987588806111,1.390026500849978,0.2637287963344032,-0.5046363399964563
Estonia,2016,1.6063856377700196,0.5632786453841591,-2.596155616172175,-0.4778360831921918,0.8812758603992537,1.0329046027435476,0.6474844315740197,-2.4703868609289317,-2.5319341478332396,0.31361324814699243,-0.9243571667381807,-0.9775140862405779,-0.7309059098049036,-0.8880165307785896,0.3271474143446453,0.7987937905850703,0.16410245050057407,-0.773245695185444,0.9999441729667,-0.022989420949098817,0.9350609194115727,0.41812724511900373,1.0793745999160569,0.5231827751791205,-1.0532252546781187,0.17996871292887495,0.41783293219562184,-0.17424524264457758,1.390347756980548,0.27183459906001867,-0.6345806924936455
Estonia,2017,1.8351445708667034,0.5246170715234459,-2.8787518016471836,-0.6385943673158363,0.8555993528678012,1.016828397239321,0.6102254854719659,-2.7454180349918107,-2.537320738067126,0.4936852036331851,-0.6863106059554244,-0.9229147856291029,-0.6940956362772996,-0.8461599246362217,0.34599266886905,1.742609767391249,0.16410245050057407,-0.7696336752223307,1.009458129949617,-0.0040262756326220495,0.9184225495120202,-1.3804970119666338,1.085039561535885,0.45456529799407763,-0.0044447563704137,-0.05730882450480629,0.41783293219562184,-0.1887886864041407,1.468576545284666,0.27183459906001867,-0.6589898782849196
Estonia,2018,1.3445589195888359,0.49112436339506005,-3.124202061110127,-1.1942415606644379,0.8193768462426139,1.0141426657223667,0.5768485572519341,-2.9918779836870706,-2.461057745279692,0.8060385983233908,-0.5502839997938493,-0.8876150497881854,-0.526467313751593,-0.7697672401203186,0.41509193545853396,0.04022487669514427,0.16410245050057407,-0.7002742041313145,0.8008187224295048,-0.10384689191932682,0.915189924622446,-1.474548406040027,1.0811690565695111,0.5288816453381477,-1.9248381472297762,-0.3340105225412303,0.41783293219562184,-0.10917308864172942,1.468576545284666,0.27183459906001867,-0.6698828341916211
Estonia,2019,1.6165354314798936,0.7576825091283588,-1.3436108758163476,-0.9609069889797418,0.8445404830915977,0.9818314080821451,0.8007082263980234,-1.4315392268758718,-1.9769190315476006,0.47518844612386346,-0.06933278515113772,-0.5680364795545798,0.08911372201003712,-0.30079811908252546,0.5846992261781763,0.5666220641946347,0.16410245050057407,-0.6027650395685815,0.8197100724195077,-0.4446239222466685,0.9117375888574192,1.2663282648677785,1.07677401811982,0.473381837753388,0.930534652108589,-0.27346879209449465,0.41783293219562184,0.24130418012860325,1.468576545284666,0.2880462045112493,-0.7197232335747709
Estonia,2020,1.838200138097011,0.9121602410677161,-0.5954992573661313,-1.2348334296437644,1.0946420558257428,0.9729984829067541,0.9660430677726767,-0.5729182463476821,-1.1163938589898297,0.21979703972876125,0.07641000716483537,-0.4144180872984165,0.5585862874620998,0.50639028199269,1.156338613418452,0.6802426289889553,0.16410245050057407,-0.4333800785018712,0.786661590268322,-0.5315008582635774,0.909901012568391,1.367855093220573,1.0811690565695111,0.5590702548292104,1.0533881013554827,0.10679360085429523,0.41783293219562184,0.36100772675657217,1.468576545284666,0.3204694154137109,-0.6392628473159893
Finland,2012,1.8099536669701064,-0.06329072330222088,-0.9097122466425265,1.000242584292362,0.1937890710891891,-0.14795335378465926,-0.039736979949058976,-0.9645401628893702,0.23757897139443346,-0.26955315125748064,-0.7931886536538046,-1.5514552066891658,1.4108856976012478,0.18282373297581772,1.049548837780159,1.734669255903172,0.16410245050057407,-1.4264916387889077,2.114351737075762,-0.5176053598890935,1.4222965352414902,-2.0553722648186,1.9381684258287692,0.4931995303784733,-0.6290575562256805,0.37200588440427496,0.41783293219562184,0.7608370169609383,2.4248801127248782,-0.18209035357444042,-1.1745257848876287
Finland,2013,1.9375593252487964,-0.07586012154685776,-0.9526927712304996,0.8784558451043555,0.20534490850429077,-0.14900940841186494,-0.04842152336146588,-0.9921042393108211,0.06741670860732589,-0.2883729130059238,-0.7737562813450082,-1.51383259671639,1.4527927782326746,0.004029279904081845,1.0369853347638889,0.9332737568736758,0.16410245050057407,-1.1998450365468676,1.6589563990034994,-0.5704626433181146,1.4181150033927319,0.5879760658393467,1.942999655280377,0.48719261318382306,-0.012203921586007372,0.45807477727431956,0.41783293219562184,0.8330001946672704,2.4312993943157264,-0.18209035357444042,-1.1470820062336626
Finland,2014,1.8472236909195838,-0.025955041135291682,-0.722791258757803,0.887290139066595,0.216740063539635,-0.1535340225787368,-0.007682819927905046,-0.7837834309717802,0.18244515487750698,-0.28985473001398576,-0.8417695844257955,-1.5456814826089247,1.4941335469636767,0.10569938486579403,1.2065926254835313,0.3648053800613859,0.16410245050057407,-1.1944296198612685,1.6401409178889583,-0.6233146969773297,1.4143560231712298,0.8753456673242257,1.9414370976406001,0.4857037191783115,0.1869479856142235,0.48895248020246695,0.41783293219562184,0.9121072881246923,2.437718675906574,-0.15777294539759448,-1.2298220632885377
Finland,2015,2.017878956764249,0.021874702715857616,-0.5204437144289246,0.7976586640424147,0.22708482858127277,-0.14044092199916106,0.03255445200105773,-0.5930347213514137,0.36838681411285656,-0.27760521502394525,-0.6911686990326233,-1.4480327526988654,1.6510019433813137,0.3361267150821877,1.3322276556462294,2.2120331268218667,0.16410245050057407,-1.123720352407784,1.640004353913127,-0.6761719804063507,1.4114229191493728,-0.4804894941885218,1.9403217738129144,0.5260322102586341,-0.008324338978210536,0.5482879572606094,0.41783293219562184,0.9996383340933093,2.443851747490187,-0.15777294539759448,-1.201478649764906
Finland,2016,2.145603136373733,-0.017459052076965447,-0.6705242526668144,0.7105741045869932,0.23232665762644553,-0.14953698747348104,0.0022985855738621983,-0.7190343553010068,0.26715409210911417,-0.2639440808170218,-0.7106010713414198,-1.5085519608312365,1.6079622389490378,0.3256304559686623,1.28197364358115,1.4757268248508923,0.16410245050057407,-1.2413608088194095,1.7159794458006328,-0.7290292638353718,1.4088103768062585,-0.3146391615711141,1.9400291393432743,0.5185107284721704,-0.021256281004198768,0.5841179133233148,0.41783293219562184,1.0976297439257616,2.443851747490187,-0.149667142671979,-1.3219639071731384
Finland,2017,2.2035748168655878,0.02041756160958956,-0.5127457100251086,0.6372208051284156,0.24724375796566522,-0.1353023018315429,0.035543984869703026,-0.5649405665372428,0.33417358153391813,-0.2532391330411247,-0.6134392097974376,-1.493392608082934,1.7212246190339744,0.4183532492129127,1.4076086737438478,2.8128740445700116,0.16410245050057407,-1.3051155722983079,1.9815205099171391,-0.7290292638353718,1.4067063931905364,-0.5559392262178244,1.9409512139928955,0.5241069162859898,-0.20488985777324228,0.5033204279832391,0.41783293219562184,1.0976297439257616,2.443711562996847,-0.1658787481232098,-1.4439272284769722
Finland,2018,2.064211050599725,0.0012601741365965658,-0.5847770369465298,0.15417071800632404,0.2540923295292307,-0.15306550697437185,0.020519814894011487,-0.6265621796909667,0.3061690383817375,-0.26499598461346935,-0.6280134890290351,-1.521905712530602,1.714428876228878,0.38437759401785276,1.3950451707275784,0.2645506862557866,0.16410245050057407,-1.2352315353368375,1.715873229374986,-0.667019883245889,1.4054983132648453,-1.1416308096434489,1.940586801257117,0.512247105414501,-0.8579529300856865,0.4898562146291008,0.41783293219562184,0.9838150557360691,2.443711562996847,-0.15777294539759448,-1.364099418794036
Finland,2019,2.107851009424495,0.04857531471787033,-0.3996583596166685,0.4677281643936118,0.267232227339263,-0.1515874308153587,0.05962192819218636,-0.45614197643142074,0.41768822541070766,-0.24690027411439608,-0.5405678136394513,-1.4796140428824374,1.8588384108371725,0.41171379127903274,1.4704261888251968,0.9011680246393413,0.16410245050057407,-1.2843977742901547,1.848719630308701,-0.6422150850561347,1.4045269381030285,-0.1282748465125598,1.9402389527366013,0.4928401421702464,0.3317857363052987,0.5606687930574334,0.41783293219562184,0.9423645472982523,2.4435713785035076,-0.2469367753793632,-1.3900425550369522
Finland,2020,2.2950471569142525,0.12202835226268316,-0.1378345669773543,0.5691746967015686,0.28044357583461493,-0.10653709977170428,0.12235997273236907,-0.20361263013951456,0.5864230622360639,-0.24256427553625023,-0.482270696713062,-1.3907191586808747,1.8882866296592558,0.6228337646314296,1.5897794674797598,1.0353227661592574,0.16410245050057407,-1.0547709693238756,1.5830420022163636,-0.6422150850561347,1.4032516249450129,0.3318989799426577,1.940978821018333,0.4798508255014728,-0.14023014764329747,0.589552569488955,0.41783293219562184,0.9423645472982523,2.4434311940101674,-0.2550425781049785,-1.342615121171825
France,2012,0.31711225198290577,-1.3593671996536205,0.33889184860182403,1.2455673560661713,-1.4898665784131078,-1.7380324669248706,-1.3904129140616641,0.3200783179484132,0.7199875957803334,-0.2874656382544196,0.12013284485962726,-0.6954056820675258,1.303286436520558,-0.7830539396433353,-0.6088335603674546,-0.1347609120068271,0.16410245050057407,0.2238905352474289,-0.1710312246867241,0.2705366391812304,-0.36224232919076704,1.329782532588275,-0.5552760260892529,0.6632671646287198,-0.23334013023041786,0.6095271222937964,0.41783293219562184,-0.18814311965994895,-0.09378547400703337,0.5960667080846324,-0.8588105879257466
France,2013,0.33474522848196975,-1.3498843813590302,0.37148617677194984,1.2263578707320013,-1.4868942725875356,-1.7438432964031674,-1.38306914047795,0.3518035097527175,0.707263463496642,-0.28606180460632924,0.12499093793682647,-0.6938550346719187,1.327071536338395,-0.6968499576764875,-0.5397342937779708,-0.16989149319370034,0.16410245050057407,0.104763430809132,-0.20917809526894685,0.2290593348500178,-0.3671595905388343,0.6689889117509943,-0.5481037208805232,0.7054952790953849,-0.43249203743064873,0.6135838906673526,0.41783293219562184,-0.1629689271226694,-0.08488375867996134,0.5960667080846324,-0.5691334744807568
